RRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRR
    6637       1       0
ILL TAS data in the new ASCII format follow after the line VV...V
AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
      42       0
TASP      epfl        06-Oct-2017 00:24:29
VVVVVVVVVVVVVVVVVVVVVVVVVVVVVVVVVVVVVVVVVVVVVVVVVVVVVVVVVVVVVVVVVVVVVVVVVVVVVVVV
INSTR: TASP
EXPNO: 
USER_: epfl
LOCAL: tucker
FILE_: 6637
DATE_: 06-Oct-2017 00:24:29
TITLE: Pb (2.0 0 0) E scan
COMND: sc qh 2.0 0 0 5 dqh 0 0 0 0.5 np 21 mn 3000
POSQE: QH=  2.0000, QK=  0.0003, QL=  0.0000, EN=  0.0002, UN=MEV
STEPS: DQH=  0.0000, DQK=  0.0000, DQL=  0.0000, DEN=  0.5000, 
PARAM: DM=  3.3540, DA=  3.3540, SM=-1, SS= 1, SA=-1
PARAM: FX=  2, KFIX=  1.9700
PARAM: ALF1=800.0000, ALF2= 80.0000, ALF3=800.0000, ALF4=800.0000
PARAM: BET1=400.0000, BET2=400.0000, BET3=400.0000, BET4=400.0000
PARAM: ETAM= 15.0000, ETAA= 30.0000
PARAM: AS=  4.9465, BS=  4.9465, CS=  4.9465
PARAM: AA= 90.0000, BB= 90.0000, CC= 90.0000
PARAM: AX=  1.0000, AY=  0.0000, AZ=  0.0000
PARAM: BX=  0.0000, BY=  1.0000, BZ=  0.0000
PARAM: ProposalID=20171830
VARIA: A1      =-28.3871, A2      =-56.7782, A3      =-49.8580, 
VARIA: A4      = 80.3000, A5      =-28.3930, A6      =-56.7789, 
VARIA: MCV     = 20.6830, SRO     =  4.8970, ACH     =  2.1500, 
VARIA: MTL     = -0.0190, MTU     = -0.5050, STL     =  0.0000, 
VARIA: STU     =  0.0000, STL     =  0.0000, ATU     = -0.4960, 
VARIA: MGL     =  0.1020, SGL     = -1.4140, SGU     =  7.1250, 
VARIA: AGL     =  0.0000, ATL     =  0.0000, TT      =  0.0000, 
VARIA: MF      =  0.0000, TEM     =  0.0000, STICK   =  0.0000, 
ZEROS: A1      = -0.0241, A2      =  0.2338, A3      =  1.5070, 
ZEROS: A4      =  0.0800, A5      =-87.8100, A6      =  0.0731, 
ZEROS: MCV     = -0.1000, SRO     = -0.0000, ACH     = -0.0000, 
ZEROS: MTL     = -0.0000, MTU     = -1.9300, STL     = -0.0000, 
ZEROS: STU     = -0.0000, STL     = -0.0000, ATU     =  0.5000, 
ZEROS: MGL     =  0.1870, SGL     = -0.0000, SGU     = -0.0000, 
ZEROS: AGL     = -0.0000, ATL     = -0.0000, 
PARAM: MN=3000.000000
PARAM: TEM=  0.0000, RT=  0.0000
FORMT: (I4,1X,F9.4,1X,F9.4,1X,F9.4,1X,F9.4,1X,F8.0,1X,F8.0,1X,F9.2,1X,F8.0,1X,F8.0,1X,F9.0,1X,F9.4)
DATA_:
 PNT     QH        QK        QL        EN          M1       M2      TIME     CNTS       M3        M4     A4    
   1    2.0000    0.0003    0.0000    0.0002     3000    18810     19.63   940284    61337   1957429  80.3000 
   2    2.0000   -0.0000    0.0000    0.4998     3000    20224     21.35    16039     8049   2129130  78.8250 
   3    2.0001    0.0001    0.0000    1.0002     3000    21133     22.41     1393      426   2235051  77.4370 
   4    1.9999   -0.0003    0.0000    1.4997     3000    25249     26.26      186      199   2620264  76.0900 
   5    2.0000   -0.0001    0.0000    2.0002     3000    25834     29.73       33      137   2675333  74.8020 
   6    2.0001    0.0000    0.0000    2.4999     3000    27847     29.29       19      124   2890635  73.5670 
   7    2.0000   -0.0001    0.0000    3.0002     3000    27557     29.06        7       84   2896433  72.3620 
   8    2.0000    0.0001    0.0000    3.5003     3000    28892     30.41        5       77   3032497  71.1970 
   9    2.0000   -0.0002    0.0000    4.0005     3000    31469     32.85        6       69   3274415  70.0650 
  10    2.0001    0.0001    0.0000    4.5004     3000    34923     36.76       13       52   3664840  68.9650 
  11    2.0000   -0.0000    0.0000    4.9999     3000    39956     41.73        5       37   4159772  67.8850 
  12    2.0000   -0.0001    0.0000    5.5004     3000    35544     37.10        6       34   3696630  66.8320 
  13    2.0001    0.0001    0.0000    6.0007     3000    37527     38.92        3       43   3879242  65.8050 
  14    2.0000   -0.0001    0.0000    6.5005     3000    38353     40.66        5       27   4052725  64.7950 
  15    2.0000    0.0001    0.0000    7.0004     3000    43119     45.10        3       29   4493945  63.8000 
  16    2.0000   -0.0002    0.0000    7.4995     3000    51459     53.87        3       25   5368258  62.8270 
  17    2.0001    0.0000    0.0000    8.0007     3000    52368     57.99        3       25   5426717  61.8700 
  18    2.0001   -0.0002    0.0000    8.5005     3000    54565     56.79        6       23   5656488  60.9220 
  19    2.0001    0.0000    0.0000    9.0000     3000    53565     56.53        3       23   5632303  59.9900 
  20    2.0000   -0.0003    0.0000    9.5001     3000    53931     56.05        3       22   5581967  59.0670 
  21    2.0000    0.0001    0.0000    9.9998     3000    54705     57.30        4       20   5708872  58.1550 
